@relation 'train_feature-weka'

@attribute num_invitees numeric
@attribute num_maybe numeric
@attribute num_no numeric
@attribute num_yes numeric
@attribute num_friends numeric
@attribute friends_invited_ratio numeric
@attribute friends_maybe_ratio numeric
@attribute friends_no_ratio numeric
@attribute friends_yes_ratio numeric
@attribute time_2_event_in_hours numeric
@attribute user_saw_2_event_start_in_days numeric
@attribute interested {0,1}

@data
511,69,20,69,2641,0.002651,0.000379,0,0.001136,1591,41,0
579,130,36,130,1037,0,0.000964,0,0,1597,91,0
22,8,2,8,101,0.09901,0,0,0,1638,14,0
9064,348,0,348,539,0.037106,0,0,0.005566,1207,9453,0
1528,170,196,170,504,0.003968,0,0,0,1605,25,0
570,10,29,10,356,0.030899,0,0.002809,0.002809,1632,19,0
3392,390,130,390,1568,0,0,0,0.001276,1606,16,0
7536,162,72,162,1065,0.00939,0,0,0,1625,93,0
118,2,4,2,1464,0.002732,0,0,0,1593,112,0
220,14,20,14,672,0.157738,0,0.020833,0,1579,19,0
12,14,0,14,3246,0,0.000616,0,0,1636,33,0
4124,618,182,618,4306,0.008825,0.001858,0.000929,0,1592,100,0
340,66,30,66,2461,0.002438,0,0,0,1601,16,0
326,24,6,24,1212,0.008251,0.00165,0.00165,0.0033,1595,33,0
194,2,1,2,550,0.005455,0,0,0,1598,40,0
8426,26,86,26,258,0.03876,0,0,0,1599,6,0
1234,114,30,114,621,0,0,0,0.003221,1631,28,0
770,40,26,40,741,0.14305,0,0.008097,0,1611,66,0
9558,314,272,314,2269,0.056413,0,0.000881,0.00617,1598,64,0
116,36,2,36,37,0.054054,0,0,0,1619,18,0
1838,78,64,78,482,0.008299,0,0,0.004149,1600,108,0
3810,218,162,218,910,0.004396,0,0,0,1586,112,0
44,16,0,16,414,0,0,0,0.004831,1597,29,0
226,22,4,22,355,0.028169,0,0,0,1591,99,0
1044,20,26,20,539,0.014842,0,0.007421,0,1601,112,0
4208,456,302,456,406,0.216749,0.024631,0.004926,0.024631,1598,69,0
3650,224,80,224,2180,0.004587,0,0,0.000917,1611,4,0
3192,74,136,74,1529,0.007848,0,0.001308,0.003924,1600,17,0
460,170,42,170,175,0,0,0,0.011429,1600,36,0
9064,348,0,348,614,0.014658,0,0,0.001629,1207,9453,0
128,28,4,28,953,0.006296,0.006296,0,0.002099,1626,40,0
62,14,0,14,113,0.088496,0,0,0,1604,108,0
220,70,88,70,218,0,0,0,0.009174,1704,58,0
3650,224,80,224,1567,0.003829,0,0.001276,0,1611,4,0
518,64,8,64,2571,0.00389,0.000778,0,0,1625,51,0
7688,308,274,308,3235,0.009892,0,0,0.000618,1605,582,0
90,8,4,8,137,0.007299,0,0,0.007299,1604,69,1
30,0,0,0,563,0.001776,0,0,0,1597,88,0
42,20,0,20,268,0.014925,0.007463,0,0,1696,41,0
3326,104,204,104,19,0.105263,0,0,0,1639,42,0
504,38,13,38,2685,0.001862,0,0,0,1611,91,0
22,20,1,20,40,0,0,0,0.025,1586,82,0
2828,102,56,102,755,0.005298,0,0,0,1597,24,0
434,50,26,50,855,0.007018,0,0,0,1600,32,0
7966,124,100,124,1078,0.044527,0.001855,0,0,1604,53,0
406,28,25,28,280,0.178571,0.003571,0.010714,0.017857,1676,114,1
3978,130,116,130,786,0.002545,0,0,0,1590,63,0
1264,192,66,192,456,0.008772,0.004386,0,0,1593,4,0
8426,26,86,26,150,0.08,0,0.013333,0,1599,6,0
19724,76,0,76,1764,0.109977,0.001134,0,0,1601,40,0
78,4,0,4,1288,0.003106,0,0,0,1601,0,0
126,10,2,10,1320,0.017424,0.003788,0,0.00303,1627,87,0
1704,18,124,18,1141,0.275197,0.003506,0.021034,0,1631,64,0
8382,42,104,42,830,0.021687,0,0,0,1584,27,0
1216,58,150,58,408,0.235294,0.014706,0.073529,0.02451,1625,714,0
4606,196,216,196,29,0.206897,0,0,0,1588,58,0
100,0,2,0,504,0.003968,0,0,0,1633,16,0
99,11,3,11,633,0.00158,0,0,0,1627,13,0
40,12,0,12,342,0.05848,0,0,0,1626,42,0
11406,1448,666,1448,3114,0.03404,0.003211,0.001927,0.003211,1596,72,0
1772,2,6,2,933,0.010718,0,0,0,1590,87,0
8346,148,198,148,300,0.026667,0,0,0,1568,20,0
144,12,6,12,739,0,0,0,0,1620,17,0
86,12,0,12,257,0.178988,0,0,0,1584,116,0
218,0,8,0,338,0.272189,0,0,0.023669,1601,16,0
4894,122,386,122,369,0.135501,0.01084,0.02168,0,1600,66,0
6780,256,448,256,2857,0.0063,0,0.0028,0,1601,88,0
2918,106,238,106,699,0.160229,0.014306,0.011445,0.02289,1589,106,0
5262,146,1542,146,751,0.063915,0.002663,0.010652,0.010652,1555,3427,1
1736,20,70,20,457,0.105033,0,0.008753,0.004376,1638,43,1
96,6,2,6,2685,0.00298,0.000745,0,0,1614,34,0
1770,60,56,60,481,0.02079,0,0,0,1599,65,0
1684,84,28,84,974,0.01848,0.002053,0,0.002053,1584,27,0
7688,308,274,308,2919,0.003426,0,0,0,1605,30,0
58,18,0,18,259,0.069498,0,0,0,1627,7,0
3414,80,126,80,249,0.016064,0,0,0.008032,1600,8,0
1228,114,44,114,1114,0.025135,0,0.001795,0.007181,1562,111,0
9050,792,438,792,1846,0.010834,0.00325,0,0.001083,1577,1182,0
7520,162,112,162,4653,0.012895,0,0,0,1569,124,0
36,20,4,20,1588,0,0.001259,0,0,1629,88,0
9050,792,438,792,1004,0.015936,0.003984,0,0.007968,1577,1278,0
12,12,0,12,1009,0,0.001982,0,0,1627,28,0
9152,108,742,108,331,0.018127,0,0.006042,0,1555,1581,0
466,124,16,124,1359,0,0,0,0.001472,1625,27,1
3392,390,130,390,1076,0.01487,0,0,0,1606,40,0
92,37,4,37,2165,0.000462,0.000924,0,0.000462,1605,0,0
8474,48,134,48,749,0.058745,0,0.00267,0,1591,111,0
4,0,0,0,144,0.027778,0,0,0,1579,15,0
172,20,13,20,341,0.240469,0.008798,0.032258,0.026393,1633,111,1
1234,114,30,114,1321,0.004542,0,0,0,1631,52,0
1586,50,34,50,815,0.002454,0,0,0,1612,79,0
1270,32,34,32,967,0.002068,0,0,0,1600,20,0
32,2,0,2,453,0.022075,0,0,0,1618,114,0
2898,92,42,92,552,0.032609,0,0,0,1598,65,0
72,12,32,12,3289,0.000304,0,0,0,1625,93,0
37,9,1,9,1126,0.00444,0,0.000888,0.000888,1593,68,0
274,48,24,48,794,0.211587,0,0.02267,0.005038,1617,2,0
4058,260,286,260,158,0.189873,0,0.025316,0.012658,1600,89,0
20,6,0,6,726,0.011019,0,0,0,1605,13,0
712,28,14,28,1409,0.005678,0,0,0,1598,93,0
886,22,28,22,741,0.25641,0,0.005398,0.002699,1626,65,1
18188,768,0,768,2183,0.059551,0,0,0.006413,1507,2205,0
2614,172,104,172,412,0.087379,0,0,0.009709,1597,56,0
7710,262,104,262,860,0,0,0,0,1604,5,0
2070,36,94,36,281,0.192171,0.007117,0,0,1605,18,0
11406,1448,666,1448,125,0.016,0,0,0.016,1596,96,0
236,8,2,8,364,0.016484,0,0,0,1603,27,0
926,16,30,16,1856,0.014009,0,0,0.001078,1605,18,0
52,50,4,50,1567,0,0,0,0.001276,1610,26,0
628,12,8,12,753,0.031873,0,0,0.002656,1610,115,1
7884,54,108,54,799,0.052566,0,0,0,1570,53,0
100,10,0,10,1826,0,0,0,0.001095,1632,112,0
2388,194,216,194,308,0.006494,0,0,0.006494,1597,58,0
5436,160,214,160,539,0.096475,0,0.007421,0,1599,77,0
118,18,4,18,608,0.006579,0,0,0,1674,1,0
690,61,24,61,636,0.007862,0.001572,0,0,1598,112,0
6400,158,194,158,404,0.00495,0,0,0.00495,1583,189,1
70,0,0,0,1004,0.003984,0,0,0,1629,40,0
343,35,8,35,4796,0.001877,0.000209,0,0,1599,90,0
9050,792,438,792,753,0.010624,0,0,0.002656,1577,918,0
16,0,0,0,486,0.00823,0,0,0,1581,63,0
272,86,8,86,534,0.018727,0,0,0.007491,1620,1624,0
250,104,4,104,2020,0.00198,0,0,0,1619,103,0
430,68,10,68,979,0,0,0,0.006129,1604,40,0
3778,578,242,578,1723,0.004643,0,0.001161,0.001161,1622,48,0
256,26,12,26,2233,0,0,0,0.000896,1611,7,0
330,14,60,14,2352,0.079082,0,0.016156,0.00085,1695,86,0
9040,208,114,208,3236,0.021632,0,0,0.000618,1603,5,0
1292,32,121,32,27,0.037037,0,0,0,1689,17,0
14,12,0,12,101,0.019802,0,0,0,1624,4,0
404,12,214,12,677,0.053176,0,0.005908,0,1710,65,0
1142,28,56,28,184,0.043478,0,0,0,1633,42,0
1764,182,112,182,2238,0.003575,0,0,0,1616,92,0
12,14,0,14,100,0,0,0,0.02,1583,36,0
58,18,1,18,828,0.044686,0,0.001208,0,1626,39,0
2922,94,64,94,1288,0.045031,0.001553,0.001553,0.003106,1600,40,0
870,112,454,112,1464,0.001366,0,0,0,1594,72,0
66,22,2,22,265,0.045283,0,0,0,1575,57,0
3246,172,242,172,1723,0.145096,0.005804,0.005804,0.027858,1601,40,0
294,32,14,32,383,0.020888,0.005222,0,0,1622,101,0
3954,410,274,410,658,0.066869,0.00304,0,0.015198,1597,64,0
2756,22,86,22,414,0.067633,0,0,0,1674,43,0
9064,348,0,348,959,0.064651,0.001043,0,0.005214,1207,9429,0
2534,52,72,52,1020,0.045098,0,0.001961,0,1625,65,0
56,12,0,12,108,0.018519,0,0,0,1639,18,0
78,12,6,12,108,0.055556,0,0,0,1639,19,0
6,8,0,8,713,0,0,0,0.001403,1594,10,0
2008,10,48,10,1090,0.045872,0,0.005505,0,1578,42,0
848,90,48,90,114,0.017544,0,0,0,1616,21,0
28,4,0,4,69,0.028986,0,0,0,1589,24,0
452,74,30,74,277,0.108303,0.00722,0.00722,0.036101,1589,92,0
80,0,4,0,1801,0.002221,0,0,0,1627,31,0
3736,28,82,28,1139,0.112379,0,0,0.001756,1618,18,1
7628,130,110,130,2153,0.011147,0.001858,0,0,1625,43,0
386,30,22,30,2652,0.007541,0,0,0,1600,40,0
154,17,3,17,636,0.001572,0,0,0,1602,16,0
478,46,58,46,1245,0.006426,0,0,0,1590,61,0
890,92,64,92,604,0.033113,0.003311,0.003311,0.003311,1605,40,0
23,7,6,7,1808,0.000553,0,0,0,1628,42,0
178,26,8,26,389,0.005141,0,0,0,1597,102,0
36,8,0,8,254,0,0,0,0.007874,1587,48,0
9050,792,438,792,1913,0.009409,0.001045,0,0.004182,1577,1038,0
0,0,0,0,1370,0,0,0,0,1725,15,0
8390,38,120,38,150,0.093333,0,0,0,1598,28,0
3246,172,242,172,726,0.220386,0.011019,0.027548,0.030303,1601,112,0
1196,102,134,102,2434,0.000822,0,0.000822,0.000822,1600,64,0
0,0,0,0,1484,0,0,0,0.001348,1594,89,0
2234,202,56,202,3356,0.009535,0,0,0,1598,88,0
6060,426,402,426,1202,0.001664,0,0,0.001664,1619,41,0
14842,12,26,12,1514,0.011889,0,0,0,1605,53,0
5632,524,320,524,1775,0.002254,0,0,0,1563,267,0
7628,130,110,130,3732,0.038049,0.000536,0.001608,0.004287,1625,91,0
1638,242,154,242,1933,0.001035,0,0,0.001035,1575,18,0
14074,430,500,430,307,0.006515,0,0.006515,0,1588,57,0
9050,792,438,792,1947,0.023626,0,0,0.009245,1577,582,0
2098,130,60,130,2858,0,0,0,0,1602,17,0
1846,100,32,100,1445,0,0,0,0.001384,1600,29,0
451,36,69,36,1848,0.001623,0,0.000541,0,1569,54,0
148,50,2,50,6,0.333333,0,0,0,1597,55,0
196,22,14,22,38,0.157895,0,0,0.105263,1601,112,0
9050,792,438,792,1208,0.004967,0.001656,0,0.001656,1577,606,0
4324,238,184,238,910,0.010989,0,0,0,1589,18,0
211,24,2,24,152,0.006579,0,0,0,1587,70,0
8382,42,104,42,534,0.026217,0,0,0,1584,27,0
64,10,4,10,741,0.045884,0.002699,0.002699,0,1656,40,0
11772,1140,1494,1140,753,0.002656,0,0,0,1569,1120,0
19486,198,0,198,501,0.05988,0,0,0.003992,1625,618,0
28,6,4,6,198,0,0,0,0.010101,1629,102,0
632,52,49,52,583,0.018868,0,0,0.001715,1600,61,0
12666,88,432,88,241,0.232365,0,0,0,1689,86,0
13100,94,400,94,3,0.666667,0,0,0,1667,899,0
98,12,4,12,261,0,0,0,0.007663,1625,31,0
189,11,4,11,375,0.002667,0,0,0,1601,16,0
1026,34,26,34,705,0.019858,0.002837,0,0.04539,1603,77,0
278,26,20,26,672,0.065476,0.002976,0.00744,0.001488,1578,56,0
930,22,36,22,769,0.020806,0,0,0,1599,64,0
120,14,0,14,299,0.020067,0,0,0,1597,42,0
2284,20,26,20,2017,0.007933,0,0,0.000992,1620,66,0
482,22,2,22,650,0.030769,0,0,0.003077,1591,15,0
9064,348,0,348,960,0.069792,0,0,0.001042,1207,9429,0
78,36,0,36,1355,0,0,0,0.001476,1610,90,0
46,10,2,10,201,0,0,0,0.00995,1646,80,0
1612,78,72,78,4306,0.006503,0.000464,0,0,1594,55,0
14022,414,272,414,845,0.028402,0,0,0,1602,67,0
4364,204,280,204,1971,0,0,0,0.001015,1601,40,0
19704,70,0,70,285,0.049123,0,0,0,1571,279,0
23,1,0,1,890,0.01236,0,0,0.001124,1640,112,0
2884,398,108,398,824,0.002427,0,0,0,1604,7,0
210,54,10,54,4722,0.000424,0,0,0.000424,1602,43,0
8426,26,86,26,2270,0.014097,0,0,0,1599,6,0
636,18,6,18,489,0.02045,0,0,0,1597,64,0
16,0,0,0,94,0.021277,0,0,0,1561,12,0
1234,114,30,114,2058,0.004859,0,0,0.000972,1631,28,0
422,26,6,26,897,0.008919,0,0,0,1598,40,0
12992,130,206,130,1220,0.011475,0,0,0,1578,90,0
7688,308,274,308,755,0.010596,0,0,0,1605,510,0
12114,38,362,38,72,0.027778,0,0,0,1683,17,0
0,0,0,0,2327,0,0,0,0.000859,1608,25,0
524,112,30,112,654,0,0.006116,0,0.003058,1605,3,0
880,70,36,70,1117,0.001791,0,0,0,1591,111,0
270,44,10,44,190,0.010526,0,0,0,1601,40,0
538,18,6,18,855,0,0.002339,0,0,1601,16,0
2428,30,40,30,4101,0.381858,0.000488,0.00634,0.003414,1592,63,1
1748,2,38,2,344,0.023256,0,0,0,1597,112,0
1926,112,110,112,312,0.153846,0,0,0,1633,110,0
168,66,6,66,675,0.002963,0,0,0.002963,1577,103,0
720,52,216,52,132,0.015152,0,0,0,1688,9,0
3784,58,226,58,996,0.094378,0.004016,0.016064,0.002008,1529,1603,0
236,34,10,34,1386,0,0,0,0.001443,1626,40,0
7822,168,128,168,1956,0.01636,0.001022,0,0,1606,49,0
2504,12,84,12,1139,0.114135,0,0.003512,0.005268,1618,18,1
416,58,62,58,1696,0.038915,0.003538,0.002358,0.002358,1619,7,0
7978,148,88,148,1090,0.034862,0.001835,0,0.001835,1603,29,0
9040,208,114,208,1287,0.020202,0.006216,0.003108,0,1603,29,0
670,70,32,70,757,0,0,0,0.002642,1574,15,0
8390,38,120,38,3275,0.032977,0,0.000611,0,1598,76,0
1268,36,66,36,2206,0.003626,0,0,0,1599,97,0
1410,402,520,402,1424,0.001404,0,0,0.001404,1600,70,0
18184,1056,102,1056,2233,0.012539,0.000896,0,0,1580,89,0
9050,792,438,792,4629,0.019443,0.000864,0.001728,0.003024,1577,534,0
3972,104,88,104,569,0.235501,0.00703,0.003515,0.00703,1600,6,0
9064,348,0,348,1482,0.051957,0.00135,0,0,1207,9453,0
2850,32,52,32,548,0.094891,0.00365,0.00365,0.00365,1605,5,0
224,28,6,28,1612,0.026055,0.001241,0,0.006203,1600,40,0
3246,172,242,172,548,0.124088,0.00365,0,0.021898,1601,112,0
18,22,0,22,255,0,0.007843,0,0,1676,102,0
48,14,0,14,633,0.015798,0,0,0,1625,41,0
300,84,24,84,1060,0.013208,0.003774,0,0.001887,1626,42,0
286,1,4,1,554,0.00722,0,0,0,1582,44,0
38,18,0,18,2687,0.001489,0,0,0,1582,8,0
1160,10,37,10,228,0.008772,0,0,0,1596,114,0
5436,160,214,160,872,0.119266,0.009174,0.002294,0.006881,1599,5,0
810,56,44,56,101,0.019802,0,0,0,1624,15,0
2296,110,80,110,2484,0.009662,0,0.000805,0.000805,1599,24,0
84,16,2,16,448,0.008929,0,0,0.008929,1597,119,0
262,48,4,48,934,0,0,0,0,1598,358,0
596,48,10,48,1027,0.001947,0,0,0,1633,95,0
2418,226,148,226,1162,0.017212,0.001721,0.001721,0.005164,1577,1230,0
2884,398,108,398,845,0.002367,0.002367,0,0,1604,40,0
4022,80,86,80,1108,0.061372,0.001805,0,0,1587,111,0
96,14,2,14,968,0,0,0,0.002066,1625,46,0
11802,38,242,38,59,0.135593,0,0,0,1696,18,0
9040,208,114,208,2018,0.012884,0.000991,0.000991,0.001982,1603,77,0
62,18,0,18,383,0.015666,0.010444,0,0,1625,28,0
28,30,12,30,1870,0,0,0,0.00107,1633,49,0
28,12,4,12,1288,0.001553,0,0,0.001553,1598,83,0
194,20,4,20,56,0.107143,0,0,0,1634,38,0
4684,64,74,64,1090,0.001835,0,0,0,1604,15,0
26,16,0,16,54,0,0,0,0.037037,1617,16,0
22,0,0,0,536,0.018657,0,0,0.026119,1603,44,0
80,0,0,0,4575,0.00306,0,0,0.000656,1627,7,0
978,0,6,0,735,0.043537,0,0,0.005442,1580,63,0
19846,74,0,74,2488,0.087621,0,0,0.000804,1603,7,0
54,8,2,8,297,0.114478,0.006734,0,0.080808,1553,351,0
34,10,4,10,101,0.138614,0,0.019802,0,1635,88,0
7688,308,274,308,930,0.004301,0,0,0,1605,606,0
2928,20,56,20,448,0.013393,0,0,0,1575,200,0
78,38,0,38,310,0.006452,0,0,0,1667,7,0
2750,18,28,18,627,0.038278,0,0,0,1568,68,0
50,18,8,18,334,0,0,0,0.005988,1656,68,0
58,12,0,12,54,0.037037,0,0,0,1572,21,0
9,3,0,3,368,0.002717,0,0,0,1612,64,0
9064,348,0,348,334,0.041916,0,0,0,1207,9453,0
254,16,10,16,1,0,0,0,0,1697,25,0
1430,16,28,16,314,0.019108,0,0,0,1587,32,0
218,12,12,12,1193,0.005029,0.001676,0,0,1569,298,0
7640,246,120,246,927,0.02589,0,0,0,1606,169,0
19896,44,0,44,373,0.214477,0,0,0,1603,31,0
2066,146,32,146,686,0.195335,0,0,0,1598,65,0
3500,252,278,252,632,0.056962,0.022152,0.003165,0.018987,1597,103,0
18,16,0,16,155,0.012903,0,0,0,1653,3,0
3434,38,192,38,1031,0.42677,0.00582,0.029098,0.00582,1695,86,0
64,62,4,62,669,0.014948,0,0,0,1667,87,0
1233,23,44,23,2472,0.003236,0,0,0,1601,32,0
9112,262,252,262,4686,0.002134,0,0,0,1595,42,0
9050,792,438,792,1933,0.019659,0.003104,0.001035,0.004139,1577,534,0
8390,38,120,38,422,0.042654,0,0.004739,0,1598,52,0
134,16,0,16,420,0,0.004762,0,0,1598,88,0
265,23,49,23,3,0,0,0,0.666667,1703,35,0
5116,238,212,238,712,0.02809,0.002809,0.002809,0.002809,1597,119,0
1184,48,34,48,1488,0.004032,0,0,0,1608,7,0
460,4,20,4,797,0.020075,0,0,0,1612,31,0
24,18,1,18,1,0,0,0,0,1653,27,0
2898,92,42,92,794,0.060453,0,0,0,1598,41,0
62,36,0,36,4495,0,0,0,0.000445,1620,108,0
440,6,18,6,1758,0.052332,0,0,0,1602,88,0
68,28,4,28,1181,0,0.001693,0,0,1612,41,0
2442,100,100,100,716,0,0,0,0,1617,90,0
8,14,2,14,2977,0.001344,0,0.000672,0.002015,1557,1172,0
0,0,0,0,69,0,0,0,0.028986,1586,56,0
804,54,14,54,1146,0.00349,0,0,0.001745,1604,48,0
98,0,0,0,2458,0.010578,0,0,0,1606,16,0
396,26,14,26,49,0.040816,0,0,0,1579,66,0
110,24,8,24,197,0.030457,0,0,0,1577,8,0
5946,346,223,346,770,0.001299,0,0,0,1603,4,0
12304,1800,2434,1800,930,0,0,0.002151,0.002151,1590,941,0
194,24,4,24,4722,0.002965,0,0,0.000424,1626,40,0
372,34,26,34,56,0.035714,0,0,0,1603,59,0
143,2,2,2,1669,0.003595,0,0,0,1600,40,0
60,38,0,38,189,0.010582,0,0,0,1615,20,0
0,0,0,0,36,0,0,0,0.055556,1585,63,0
82,10,2,10,642,0.079439,0.001558,0.003115,0.009346,1607,64,0
190,14,10,14,948,0.185654,0.004219,0.010549,0.00211,1578,111,0
276,62,18,62,829,0.004825,0,0.002413,0,1562,543,0
340,51,69,51,168,0.005952,0.005952,0,0,1619,18,0
650,86,222,86,361,0,0,0,0,1693,9,0
322,12,12,12,95,0.105263,0,0,0.021053,1695,82,1
122,20,2,20,642,0.090343,0.009346,0.003115,0.012461,1605,112,0
54,54,2,54,108,0,0.018519,0,0,1633,6,0
140,22,60,22,499,0,0,0,0.004008,1632,35,0
1642,18,18,18,234,0.128205,0.008547,0,0,1568,93,0
1956,200,98,200,1132,0.001767,0,0,0,1627,73,0
2898,92,42,92,1101,0.065395,0.003633,0,0.003633,1598,41,0
748,76,54,76,575,0.041739,0.006957,0.010435,0.006957,1585,65,0
1064,36,84,36,180,0.066667,0,0.011111,0,1659,5,0
19840,88,0,88,1141,0.133216,0,0,0,1580,1672,0
9064,348,0,348,678,0.09292,0.00295,0,0.004425,1207,9453,0
2554,156,96,156,1891,0.003173,0,0,0.001058,1602,17,0
18,26,0,26,143,0.013986,0,0,0,1611,855,0
3466,122,174,122,1412,0.11898,0.002833,0.007082,0.009915,1626,17,1
389,9,10,9,261,0.003831,0,0,0,1623,68,0
294,9,3,9,496,0.008065,0,0,0.002016,1597,103,0
182,2,6,2,216,0.138889,0,0,0,1683,66,0
2884,398,108,398,1209,0.004963,0.001654,0.001654,0,1604,7,0
486,72,20,72,4221,0.000948,0,0,0,1626,19,0
40,42,0,42,216,0,0,0,0.009259,1681,136,0
427,2,1,2,1115,0.008969,0,0,0,1599,27,0
18188,768,0,768,4502,0.120835,0.003554,0,0.009329,1507,2205,0
884,38,14,38,1158,0.006908,0,0,0,1625,67,0
9558,314,272,314,1601,0.009994,0,0,0.001249,1598,40,0
2832,52,164,52,412,0.087379,0,0.004854,0,1638,44,0
1202,6,10,6,324,0.018519,0,0,0,1586,16,0
722,34,22,34,1477,0.014895,0,0,0.001354,1605,40,0
346,16,2,16,892,0.013453,0,0,0,1627,28,0
1720,18,66,18,2109,0.568042,0.007587,0.01707,0.008535,1558,63,1
186,38,2,38,141,0.042553,0,0,0,1604,28,0
7688,308,274,308,729,0.019204,0,0,0,1605,510,0
1788,190,70,190,292,0.006849,0,0,0,1610,4,0
72,14,4,14,14,0,0,0,0,1594,114,0
88,18,6,18,1108,0.001805,0,0,0,1590,22,0
262,18,30,18,854,0.009368,0,0,0,1695,106,0
17262,32,244,32,583,0.041166,0,0,0,1600,65,0
60,12,0,12,643,0,0,0,0.00311,1593,76,0
2184,262,380,262,1003,0.001994,0,0,0.001994,1565,900,0
1342,56,40,56,1668,0.001199,0,0,0,1614,43,0
1098,34,16,34,1940,0.163918,0.004124,0.001031,0.003093,1625,47,0
3622,100,108,100,908,0.017621,0,0,0.004405,1589,114,1
34,18,0,18,249,0,0,0,0.008032,1576,65,0
14250,156,270,156,3217,0.029841,0,0.000622,0,1600,30,0
436,8,12,8,741,0.091768,0.005398,0.002699,0.008097,1610,90,1
236,0,0,0,898,0.006682,0,0,0,1594,64,0
590,72,38,72,1088,0.027574,0,0,0,1601,40,0
9064,348,0,348,998,0.023046,0.001002,0,0.002004,1207,9212,0
22,6,0,6,49,0.081633,0,0,0,1611,40,0
908,12,14,12,2308,0.029463,0,0,0.001733,1596,70,0
104,40,2,40,968,0.004132,0,0,0,1624,66,0
7708,64,118,64,3425,0.004672,0,0,0,1597,112,0
7688,308,274,308,1295,0.004633,0.003089,0.001544,0.006178,1605,606,0
3526,160,92,160,1297,0.009252,0,0.001542,0,1611,5,0
19724,76,0,76,1028,0.097276,0,0,0,1601,7,0
34,0,0,0,1250,0,0,0,0.0016,1601,40,1
5862,182,234,182,418,0.105263,0.004785,0,0.009569,1598,88,0
5108,466,716,466,424,0.080189,0.004717,0.004717,0.009434,1597,55,0
748,10,20,10,68,0.029412,0,0,0,1592,4,0
2898,92,42,92,477,0.020964,0,0,0,1598,65,0
9064,348,0,348,532,0.046992,0.00188,0,0,1207,9405,0
3160,18,108,18,448,0.017857,0,0,0,1599,67,0
12,10,6,10,1804,0.002217,0,0.001109,0,1577,72,0
33,10,0,10,11,0.090909,0,0,0,1569,113,0
3602,290,132,290,1940,0.010309,0,0,0,1598,76,0
9064,348,0,348,888,0.037162,0.001126,0,0.002252,1207,9453,0
550,42,20,42,370,0.297297,0.010811,0,0.005405,1597,49,0
4096,98,40,98,1475,0.005424,0,0,0,1625,72,0
17,1,0,1,619,0,0,0,0.001616,1630,10,0
7978,148,88,148,4550,0.021099,0.00044,0.00044,0,1603,101,0
151,0,7,0,372,0.018817,0,0,0,1632,90,0
240,42,220,42,609,0.009852,0.003284,0,0,1698,76,0
360,30,18,30,988,0.062753,0.002024,0.004049,0,1601,16,0
196,14,8,14,54,0.074074,0,0,0,1611,16,0
91,2,2,2,616,0.00487,0.001623,0,0,1601,88,0
12,8,0,8,643,0.001555,0,0,0.00311,1629,88,0
4310,124,96,124,2060,0.003883,0,0,0.000971,1602,46,0
20,0,0,0,355,0.005634,0,0,0,1597,7,0
68,18,0,18,213,0.169014,0,0,0.00939,1612,112,0
6602,272,324,272,4686,0.002561,0,0,0,1601,64,0
18188,768,0,768,679,0.173785,0.005891,0,0.005891,1507,2205,0
9050,792,438,792,2206,0.009066,0,0,0.001813,1577,894,0
424,30,12,30,796,0.18593,0.007538,0.01005,0.005025,1611,116,1
282,158,70,158,67,0.029851,0,0,0,1558,1057,0
46,2,0,2,3200,0.000625,0,0,0,1583,60,0
112,20,6,20,1139,0.022827,0.001756,0.001756,0.007024,1619,14,1
9050,792,438,792,2668,0.098201,0.007496,0.004498,0.011244,1577,582,1
789,81,53,81,1813,0.001103,0,0,0.000552,1603,43,0
178,30,0,30,88,0.363636,0.022727,0,0.022727,1568,105,0
1233,23,44,23,1186,0.001686,0,0.000843,0,1601,56,0
16,0,0,0,2126,0,0,0,0.000941,1600,18,0
9050,792,438,792,2244,0.045455,0.008021,0.001783,0.011586,1577,1278,0
1374,10,8,10,1041,0.026897,0,0.005764,0,1599,16,0
151,40,2,40,4469,0.000224,0,0,0,1618,17,0
312,16,14,16,16,0.125,0,0,0,1583,116,0
424,56,12,56,966,0.00207,0,0,0,1627,28,0
11690,1296,2862,1296,977,0.006141,0.002047,0,0.002047,1593,162,0
428,18,68,18,1894,0.003168,0,0,0,1618,207,0
1234,114,30,114,1133,0,0,0,0.001765,1631,4,0
40,20,6,20,1276,0,0.001567,0,0,1598,100,0
1956,200,98,200,1382,0.001447,0,0,0,1627,73,0
204,48,2,48,901,0.019978,0,0,0,1607,66,0
310,56,18,56,896,0.026786,0,0,0,1598,69,0
78,30,2,30,1708,0,0,0,0.001171,1597,92,0
218,32,8,32,752,0.010638,0,0,0,1627,88,0
140,126,0,126,414,0.004831,0,0,0,1597,27,0
26,6,0,6,2351,0.003403,0,0,0.000851,1596,18,0
24,2,0,2,254,0.047244,0,0,0,1586,71,0
18188,768,0,768,1998,0.074074,0.001001,0,0.003003,1507,2157,0
462,112,24,112,685,0.329927,0.014599,0.017518,0.017518,1604,62,0
3634,168,100,168,502,0.003984,0,0,0.003984,1578,65,0
38,0,0,0,4079,0.001961,0,0,0,1600,40,0
2048,98,46,98,3393,0.010021,0,0,0,1600,41,0
48,16,8,16,601,0,0,0,0,1628,16,0
7966,124,100,124,1956,0.01636,0,0,0.002045,1604,101,0
42,14,0,14,335,0.077612,0,0,0.00597,1588,20,0
74,17,3,17,524,0.013359,0,0,0,1674,42,0
